"","ESD.CODE","STATE","PHASE","PHASE.NAME","FUNCTIONAL","SYMBOL","Lower","Upper","YMBOL"
"2398","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","PF","0","10","2FP"
"2399","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","COUM","0","10","COUM"
"2400","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","COWR2","0","10","COWR2"
"2401","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","SHRUB","ARNO4","0","35","ARNO4"
"2402","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","SHRUB","ARTRV","0","35","ARTRV"
"2403","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","SHRUB","CEMO2","0","35","CEMO2"
"2404","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","SHRUB","CHVI8","0","35","CHVI8"
"2405","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","SHRUB","PUTR2","0","35","PUTR2"
"2406","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","SHRUB","YUBA","0","35","YUBA"
"2407","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","TREE","JUOS","0","150","JUOS"
"2408","R036XY142CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","TREE","PIED","0","75","PIED"
"2409","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","POFE","120","200","POFE"
"2410","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","ACHY","30","90","ACHY"
"2411","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","ELEL5","0","30","ELEL5"
"2412","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GRASS","HECO26","0","30","HECO26"
"2413","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","LUAR3","5","40","LUAR3"
"2414","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","COWR2","5","20","COWR2"
"2415","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","SPCO","5","20","SPCO"
"2416","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","ERUM","5","15","ERUM"
"2417","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","COUM","0","15","COUM"
"2418","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PECR5","5","15","PECR5"
"2419","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PEST2","5","15","PEST2"
"2420","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PHHO","0","15","PHHO"
"2421","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PEPU7","0","10","PEPU7"
"2422","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FORB","PF","0","10","2FP"
"2423","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","AMUT","0","40","AMUT"
"2424","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","CEMO2","0","40","CEMO2"
"2425","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","CHVI8","0","40","CHVI8"
"2426","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","EPTO","0","40","EPTO"
"2427","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","FERU","0","40","FERU"
"2428","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","PUTR2","0","40","PUTR2"
"2429","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SHRUB","YUBA","0","40","YUBA"
"2430","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","TREE","JUOS","60","150","JUOS"
"2431","R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","TREE","PIED","30","120","PIED"
"2432","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","POFE","25","75","POFE"
"2433","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","ACHY","0","10","ACHY"
"2434","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","ELEL5","0","10","ELEL5"
"2435","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","GRASS","HECO26","0","10","HECO26"
"2436","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PF","0","10","2FP"
"2437","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","COUM","0","10","COUM"
"2438","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","COWR2","0","10","COWR2"
"2439","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","ERUM","0","10","ERUM"
"2440","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","LUAR3","0","10","LUAR3"
"2441","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PECR5","0","10","PECR5"
"2442","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PEPU7","0","10","PEPU7"
"2443","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PEST2","0","10","PEST2"
"2444","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","PHHO","0","10","PHHO"
"2445","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","FORB","SPCO","0","10","SPCO"
"2446","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","FERU","0","15","FERU"
"2447","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","PUTR2","0","10","PUTR2"
"2448","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","YUBA","0","10","YUBA"
"2449","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","AMUT","0","10","AMUT"
"2450","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","CEMO2","0","10","CEMO2"
"2451","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","CHVI8","0","10","CHVI8"
"2452","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","SHRUB","EPTO","0","10","EPTO"
"2453","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","TREE","JUOS","90","450","JUOS"
"2454","R036XY141CO","REFERENCE",1.2,"MATURE PINYON-JUNIPER WOODLAND","TREE","PIED","90","450","PIED"
"2455","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","GRASS","POFE","210","325","POFE"
"2456","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","GRASS","ACHY","75","150","ACHY"
"2457","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","GRASS","HECO26","35","100","HECO26"
"2458","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","GRASS","ELEL5","0","35","ELEL5"
"2459","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","LUAR3","10","50","LUAR3"
"2460","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","PECR5","5","30","PECR5"
"2461","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","PEST2","5","30","PEST2"
"2462","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","SPCO","5","30","SPCO"
"2463","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","ERUM","5","30","ERUM"
"2464","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","PHHO","0","10","PHHO"
"2465","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","PEPU7","0","10","PEPU7"
"2466","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","PF","0","10","2FP"
"2467","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","COUM","0","10","COUM"
"2468","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","FORB","COWR2","0","10","COWR2"
"2469","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","GRASS","CHVI8","0","45","CHVI8"
"2470","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","GRASS","EPTO","0","30","EPTO"
"2471","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","GRASS","FERU","0","30","FERU"
"2472","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","GRASS","PUTR2","0","30","PUTR2"
"2473","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","GRASS","YUBA","0","30","YUBA"
"2474","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","GRASS","AMUT","0","30","AMUT"
"2475","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","TREE","JUOS","0","150","JUOS"
"2476","R036XY141CO","REFERENCE",1.3,"PERENNIAL GRASSLAND/SHRUBLAND WITH SCATTERED PJ","TREE","PIED","0","75","PIED"
"2477","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","GRASS","PLJA","200","375","PLJA"
"2478","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","GRASS","BOGR2","0","25","BOGR2"
"2479","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","GRASS","ACHY","15","75","ACHY"
"2480","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","GRASS","ELEL5","10","75","ELEL5"
"2481","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","GRASS","HECO26","0","25","HECO26"
"2482","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","GRASS","POSE","0","25","POSE"
"2483","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","SPCO","25","50","SPCO"
"2484","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","ERIOG","5","35","ERIOG"
"2485","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","GASP","0","25","GASP"
"2486","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","IVAX","0","25","IVAX"
"2487","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","LOMAT","0","25","LOMAT"
"2488","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","OENOT","0","25","OENOT"
"2489","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","XYLOR","0","25","XYLOR"
"2490","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","ASTER","0","25","ASTER"
"2491","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","ASTRA","0","25","ASTRA"
"2492","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","PHCR","10","35","PHCR"
"2493","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","BRASS2","0","25","BRASS2"
"2494","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","DESCU","0","25","DESCU"
"2495","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","FORB","ERIN4","0","15","ERIN4"
"2496","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","SHRUB","ATCO","50","150","ATCO"
"2497","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","SHRUB","KRLA2","5","35","KRLA2"
"2498","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","SHRUB","GUSA2","5","25","GUSA2"
"2499","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","SHRUB","OPPO","5","25","OPPO"
"2500","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","SHRUB","TESP2","5","25","TESP2"
"2501","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","SHRUB","CHVI8","0","25","CHVI8"
"2502","R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","SHRUB","ECTR","0","15","ECTR"
"2503","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","ATCO","75","105","ATCO"
"2504","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","ATGA","15","30","ATGA"
"2505","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","PIDE4","9","15","PIDE4"
"2506","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","SH","15","30","2SHRUB"
"2507","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","ATCA2","3","9","ATCA2"
"2508","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","CHVI8","3","9","CHVI8"
"2509","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","GUSA2","3","9","GUSA2"
"2510","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","BAAM4","3","9","BAAM4"
"2511","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","OPPO","3","9","OPPO"
"2512","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","TESP2","3","9","TESP2"
"2513","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","PLJA","30","45","PLJA"
"2514","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","ACHY","30","45","ACHY"
"2515","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","ELEL5","9","15","ELEL5"
"2516","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","AG","9","15","2GA"
"2517","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","PG","9","15","2GP"
"2518","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","BOGR2","3","9","BOGR2"
"2519","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","LESAS","3","9","LESAS"
"2520","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","SPCR","3","9","SPCR"
"2521","R034BY109UT","REFERENCE",1.1,"1.1","FORB","SPCO","9","15","SPCO"
"2522","R034BY109UT","REFERENCE",1.1,"1.1","FORB","AF","9","15","2FA"
"2523","R034BY109UT","REFERENCE",1.1,"1.1","FORB","PF","9","15","2FP"
"2524","R034BY109UT","REFERENCE",1.1,"1.1","FORB","ARHO2","3","9","ARHO2"
"2525","R034BY109UT","REFERENCE",1.1,"1.1","FORB","ASFL","3","9","ASFL"
"2526","R034BY109UT","REFERENCE",1.1,"1.1","FORB","CRFL6","3","9","CRFL6"
"2527","R034BY109UT","REFERENCE",1.1,"1.1","FORB","ERIN4","3","9","ERIN4"
"2528","R034BY109UT","REFERENCE",1.1,"1.1","FORB","LEMO2","3","9","LEMO2"
"2529","R034BY109UT","REFERENCE",1.1,"1.1","FORB","PLPA2","3","9","PLPA2"
"2530","R034BY109UT","REFERENCE",1.1,"1.1","FORB","SYCHC","3","9","SYCHC"
"2531","R034BY117UT","REFERENCE",1.1,"1.1","SHRUB","ATCO4","120","140","ATCO4"
"2532","R034BY117UT","REFERENCE",1.1,"1.1","SHRUB","PIDE4","6","10","PIDE4"
"2533","R034BY117UT","REFERENCE",1.1,"1.1","SHRUB","SH","10","20","2SHRUB"
"2534","R034BY117UT","REFERENCE",1.1,"1.1","SHRUB","ATCO","6","10","ATCO"
"2535","R034BY117UT","REFERENCE",1.1,"1.1","SHRUB","ATCU","6","10","ATCU"
"2536","R034BY117UT","REFERENCE",1.1,"1.1","SHRUB","GUSA2","6","10","GUSA2"
"2537","R034BY117UT","REFERENCE",1.1,"1.1","SHRUB","KRLA2","6","10","KRLA2"
"2538","R034BY117UT","REFERENCE",1.1,"1.1","SHRUB","OPPO","6","10","OPPO"
"2539","R034BY117UT","REFERENCE",1.1,"1.1","SHRUB","SCWH","6","10","SCWH"
"2540","R034BY117UT","REFERENCE",1.1,"1.1","SHRUB","TESP2","6","10","TESP2"
"2541","R034BY117UT","REFERENCE",1.1,"1.1","GRASS","ELEL5","6","10","ELEL5"
"2542","R034BY117UT","REFERENCE",1.1,"1.1","GRASS","ACHY","2","6","ACHY"
"2543","R034BY117UT","REFERENCE",1.1,"1.1","GRASS","AG","6","10","2GA"
"2544","R034BY117UT","REFERENCE",1.1,"1.1","GRASS","PG","6","10","2GP"
"2545","R034BY117UT","REFERENCE",1.1,"1.1","FORB","ERIN4","4","10","ERIN4"
"2546","R034BY117UT","REFERENCE",1.1,"1.1","FORB","ASMO7","2","6","ASMO7"
"2547","R034BY117UT","REFERENCE",1.1,"1.1","FORB","SPCO","5","6","SPCO"
"2548","R034BY117UT","REFERENCE",1.1,"1.1","FORB","SYCHC","5","6","SYCHC"
"2549","R034BY117UT","REFERENCE",1.1,"1.1","FORB","OEPA","5","4","OEPA"
"2550","R034BY117UT","REFERENCE",1.1,"1.1","FORB","PLPA2","5","4","PLPA2"
"2551","R034BY117UT","REFERENCE",1.1,"1.1","FORB","AF","6","10","2FA"
